Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
RING,0,0,0,0,4.467808723,1.552363038,0,0,0,0,0.080169551,0,11.73616982,0,7.773429871,1.079421282,0,0,0,0,0,0,0,0,2.756611824,14.40601349,0,0,0,3.525711298,0,12.52763462,0,10.21982479,0,24.98143005,8.865803719,24.63971901,10.95458412,4.305694103,0,5.328221798,0,0,0,11.33264256,0,0,0,13.28473377,1.611311793,3.877601624,8.028264046,0,0,0,8.659596443,0,9.839733124,0
RING,9.106667519,1.3723948,0,0,0,3.44325161,0,0,2.856057644,13.96716881,9.838310242,0,5.683350563,0,19.58317566,14.51446056,0,0,4.063037395,0,0,0,0,14.28971386,0,0,0,12.34324932,6.715924263,0,0,0,0,15.96922684,0.088300817,0,4.598714352,0.627391875,21.01860619,11.9506197,0,27.40778351,0,16.13868713,17.24386597,1.027603626,6.07980442,0,0,0,0,0,14.9189415,0,0,8.815280914,10.24991226,0,4.385540962,0
RING,5.818990707,0,0,0,0,0,0,11.89646149,7.507978916,25.50192642,21.34829903,0,0,0,5.174720764,16.78903389,0,0,4.441873074,0.060551606,0,0,18.01206017,0,0,15.44500923,0,0,1.268872738,0,0,0,0,5.981814861,0,0,0,33.73451614,14.79655266,0,0,0,0,0.97792536,14.30158997,12.83464527,0,0,0,21.49452972,0,13.0478735,23.25075722,0,7.319200516,0,0,0,0,0
RING,0,0,0,0,19.44958305,0,0,15.20276928,0,0,13.27663231,0,4.663590908,0,10.47916031,5.576953411,0,0,0,0,0,0,0,0,0,22.02474022,5.107339382,28.76403046,0,0.386172682,0,23.71248627,0,22.24253273,0,20.34339523,0,16.64990807,0,0,0,7.161984444,0,15.81155872,0,0,0,0,27.81011391,9.710529327,0,1.730800629,14.76772022,0,8.641730309,0,0,0,0,0
RING,5.958741188,0,0,0,0,2.649771452,0,0,8.600203514,24.28961754,7.170399666,0,9.112253189,0,21.95407104,15.88844109,0,0,5.205263615,0,0,0,0,16.49287224,0,0,0,0,8.992445946,0,0,0,0,30.70247841,6.845658302,0,1.555905461,6.627081871,33.27894211,0,0,22.74991417,0,11.53580379,16.80433083,0,4.478729248,0,0,0,0,0,14.94011688,0,0,8.171663284,9.111504555,0,9.176305771,0
RING,6.68409729,0,0,5.282435417,15.76506329,0,0,0,0,14.4298048,5.671080589,0,12.24023247,0,5.378791809,5.917515278,0,0,0,0,7.659388065,0,0,0,0,0,0,19.2487011,0,0,0,2.134235382,0,5.401908398,0,15.15861988,0,0,16.17778587,0,1.998536468,3.257775307,0,0,0,8.671792984,0,0,0,0,0,0,12.77005196,0,0,5.850273132,4.418614864,0,13.75431442,0
RING,2.133758545,0,0,6.133179665,0,0,0,1.808954716,0,11.12618256,3.92298913,0,0.459807813,0,9.015702248,5.589018345,0,0,5.779349804,9.88444519,2.998749018,0,0,10.91098499,0,0,6.117190361,0,14.36820793,0,0,0,11.96347141,15.22388554,3.353651524,0,0,14.14477348,12.62336349,0,0,8.404872894,0,7.373466969,7.877500534,0,0.687312603,0,18.28378868,0,0,0,7.770620823,0,5.300543308,0,0.631482661,0,5.166162491,0
RING,2.912822723,5.407799721,0,0,0,0.384900928,0,6.511365891,4.523580551,3.04622817,13.87114716,0,0,0,16.82815361,3.083950758,0,0,5.073028088,0,0,0,2.294133663,0,0,1.238760114,0,17.51438141,0,0,0,0,0,18.9499588,0,0,2.912102461,0,24.13923454,31.04884529,0,21.60607147,0,17.34568596,23.44597435,6.117180824,0,0,0,0.04648925,0,0,12.92032146,0,0,5.361400127,11.17023945,0,3.512992382,0
RING,7.563189507,0,0,0,0,0.136495709,0,5.135745525,5.404174328,11.76054096,9.519741058,0,5.634665489,0,10.07730675,12.26182175,0,0,0,0.302829593,0,0,0,16.18010902,0,0,0,0,7.790559769,0,0,0,11.6320591,11.78778648,10.56089783,0,0,2.040231705,18.00035667,0,0,14.72898102,0,12.57505322,7.553435326,0,1.230039358,0,12.59127331,0,0,0,8.630509377,0,9.102394104,1.111376286,8.555010796,0,10.10629272,0
RING,10.57081223,0,0,0,0,0,0,0,4.681413651,17.42493248,10.00968361,0,9.614247322,0,20.14267159,14.18149948,0,0,5.023211002,0,0,0,0,23.01161766,0,0,0,0,9.20543766,0,0,0,1.278793216,24.95136452,8.269340515,0,1.126108646,7.829575062,25.84419823,0,0,23.87430573,0,16.086586,16.57691002,0,5.043627739,0,0,0,0,0,13.56427097,0,5.593051434,7.52863121,8.799057007,0,10.05251408,0
RING,4.538952827,0,0,0,0,0,0,0,6.39704895,24.94515991,16.09806252,0,0,0,10.77676868,22.98660088,0,0,0.716408014,0,0,0,12.64283562,0,0,7.148983479,0,40.16019821,0,0,0,0,0,27.87034035,0,14.74512005,18.85173988,9.473355293,31.92077637,29.77799225,0,4.557160854,0,0,0,13.60344791,0,0,23.74694061,0,0,0,24.04325676,0,0,0,12.36134052,0,24.98828125,0
RING,12.89655304,0,0,0,0,0,0,9.221220016,11.57314301,26.96094322,40.33314133,0,0,0,23.08309555,29.79067039,0,0,11.90758991,0,0,0,13.57715321,0,0,16.51329041,0,16.55917931,0,0,0,0,0,11.22322464,0,0,8.150525093,35.12034988,23.25084114,15.52678967,0,8.35167408,0,24.25185394,36.3876152,0,0,0,0,19.94733047,0,0,35.28347778,0,7.664580345,0,12.25330257,0,0,0
RING,0,0,0,0,0,0,0,15.00248814,11.5381546,29.70492744,21.45100021,0,6.422340393,0,14.49592876,21.1985817,0,0,0,0,0,0,0,15.40938854,0,0,0,17.7429924,21.19537163,8.020168304,0,0,0,14.05528831,0,0,0,14.08828068,32.13563919,0,0,17.44113159,0,17.33863068,18.61573792,0,4.496006966,0,2.686776638,16.1208477,0,7.701555252,26.02499199,0,8.206361771,8.905219078,14.10244846,0,1.523362875,0
RING,6.479730606,0,0,3.210960388,0.577601314,0,0,0,0,0,14.02903652,0,0,0,12.43646622,1.728985548,0,0,0,0,0,0,0,3.399046659,0,13.81298256,8.954180717,14.18814182,0,3.663034916,0,0,10.16995716,7.959724426,11.34584999,14.64193726,0,0,10.47205544,13.21663189,0,7.785204411,0,0,0,0,1.607550144,8.919708252,7.627218723,0.078687444,0,0,15.85668659,0,1.155046105,0,0,0,10.18032074,0
RING,8.33699894,0,0,0,0,0,0,9.572340965,0,0.154560819,11.38442039,0,0,0,18.55042458,6.02693367,0,0,0,0,0,0,0,2.472376823,0,7.097801208,0,10.95018005,11.55365372,0,5.162584305,0,0,23.0664711,0,0,0,0,17.75431442,19.29942894,0,13.72561073,0,7.485932827,2.724099398,0,1.785306215,0,0,6.246669769,0,0,13.42615318,0,0,5.720672607,0,0,0,0
RING,3.814756632,3.886904955,0,0,6.762946606,0,0,13.5721302,12.88127995,17.23711777,5.536706448,0,0,0,16.51764107,13.3861084,0,0,0,0,0,0,0,0,0,5.072315693,0,14.65665531,8.628080368,0,0,0,0,27.77745438,0,0,0,0,30.65807724,12.12134266,0,15.35093117,0,0,12.32169819,0,0,0,0,3.088607788,0,0,10.44600105,0,0,0,5.197686195,0,0.786783755,0
RING,0,0,0,1.667614818,17.16470146,0,0,13.27850246,2.239855528,8.554572105,10.47058678,0,6.350090504,0,0,0,0,0,0,0,0,0,0,0,0,1.245692849,0,0,6.753837585,0,0,5.782831192,0,3.667762518,0,11.04776287,0,11.55333233,0,0,0,0,0,0,4.514178276,0,0,0,9.057966232,8.236319542,0.097248204,5.053124905,5.68318367,0,4.013384819,0,4.428561687,0,0,0
RING,13.9800415,0,0,0,0,0,0,11.13468075,1.206890941,0,26.15209961,0,0,0,27.11597061,10.49420547,0,0,0,0,0,0,0,0,0.879428804,20.48436546,7.480297089,26.09963036,0,1.654936671,0,0,14.57945538,19.10945702,12.77820778,17.79825211,0,0,18.36914825,16.77257538,0,7.605849743,0,0,0,0,0.314139247,12.55202007,9.727124214,0,0,0,27.11960602,0,4.649230003,0,0,0,16.89719009,0
RING,0,0,0,4.570767403,18.03188515,0,0,6.398104668,2.446039677,12.8166008,9.46730423,0,1.679644585,0,0,6.611864567,0,0,1.054250836,0,0,0,0,0.739890933,1.584324479,0,1.054376841,0,6.628105164,0,0,10.15835762,0,0,0.819512546,0,0,3.198997974,0,0,0,0,0,0,4.237734795,0,0.362606466,0,8.37115097,9.253342628,2.240317345,7.476381779,4.207807064,0,3.032873869,0,0,0,0,0
RING,13.30102634,0,0,0,0,0,0,13.76852703,7.092580318,12.93591976,11.49665451,0,7.803922653,0,23.36381149,18.39904976,0,0,0,0,0,0,0,0,0,0,0,3.141644955,17.98516846,0,0,0,0,20.16821289,0.735075057,0,0,0,22.77434349,5.230162621,0,20.82791901,0,10.20476055,12.77688885,0,1.829255581,0,0,0,0,0,14.46903515,0,0,1.426401615,12.2480545,0,8.249253273,0
RING,6.734464645,11.39997578,0,0,0,0,0,0.636901736,7.634775162,26.06615067,21.65279198,0,0,0,28.14624023,9.40446949,0,0,0.601243138,0,0,0,9.237247467,0,0,0,0.891737401,14.52736759,0.617614746,0,0,0,0,19.32868385,0,0,8.694581985,0,32.16542053,46.74082184,0,33.08211136,0,19.21894073,19.43790817,15.11051846,4.690080166,0,0,0,0,0,27.24067879,0,0,10.7774229,18.2111721,0,19.87002182,0
RING,9.772928238,0,0,0.847761512,4.136442661,0,0,4.534677505,0,0.031969562,10.22820663,0,0,0,10.71212006,4.008341312,0,0,0,0,0,0,0,9.072532654,0,12.17628288,0,17.34830093,5.838835716,3.163561583,0,0,17.24682617,19.87483406,10.3618679,18.40930176,0,0,15.20076561,11.51711082,0,2.382375956,0,0,0,2.608077288,13.14829636,0,0,8.966251373,0,0,16.37988853,0,6.496750832,18.88469315,0,0,0,0
RING,1.727837205,7.769867897,0,0,0,3.39056015,0,0,2.281810522,8.728277206,2.981357098,0,4.206606865,0,11.51790333,6.8465662,0,0,4.900531292,0,0,0,0,5.221242428,0,3.891611338,0,9.838691711,5.798296928,0,0.371742696,0,0,16.44259071,2.99108386,0,1.517864704,13.12591553,14.16927528,0.762766123,0,6.961874008,0,9.4027071,11.53581524,0,2.173816681,0,0,0.383235812,0,0,9.170454979,0,0,1.509539127,3.316304922,0,0.081066884,0
RING,5.999503136,0.864809752,0,0,0,0,0,14.08525181,2.496001959,12.13799,20.27831841,0,0,0,22.82980156,12.096591,0,0,0,0,0,0,3.052575827,0,0,0,0,13.35594177,0,0,0,0,0,27.55623817,0,0,1.694671035,0,36.68593597,24.12712479,0,30.03351212,0,16.03573608,25.3243618,1.991811156,2.370982647,0,7.901632309,0,0,0,20.61424446,0,3.381036997,18.15467072,21.89274216,0,13.77466202,0
RING,5.042156219,8.303343773,0,0,2.567150831,0,0,13.47647476,8.667795181,8.856946945,21.14889526,0,0,0,14.79948139,7.341131687,0,0,7.561217308,0,0,0,0,0,0,0.219020545,0,13.68869495,0,0,0,0,0,24.37329292,0,0.010705918,0,0,25.08673668,25.95205879,0,17.40905762,0,15.83570576,26.17157555,0,0,0,0,1.875082731,0,0,13.81961441,0,2.149935007,0,10.09426975,0,0,0
RING,10.62199974,0,0,0,0,0,0,18.54243088,0,0,32.84008026,0,0,0,17.97341919,4.875691414,0,0,0,0,0,0,0,0.69891715,0,14.67733479,0,20.78491211,0,8.507078171,0,0,23.35608292,12.62873459,0,20.77695847,0,0,18.43917847,26.5911293,0,10.70778561,0,13.90783596,0.194758758,0,0,0,0,3.698442698,0,0,28.18588257,0,14.20936203,2.993272543,0,0,0,0
RING,4.132740021,8.011273384,0,0,1.772208571,0,0,5.455423355,0,12.97415733,6.826302528,0,0,0,17.92944908,2.943398952,0,0,2.108674049,0,0,0,0,0,0,3.35280323,0,17.17552567,6.112502575,0,0,0,0,25.76098442,0,0,0,0,23.41609383,22.37776566,0,20.84736633,0,17.41391373,16.47950554,3.107869864,0.199659303,0,0,3.050010681,0,0,10.58622265,0,0,3.663523436,8.110028267,0,2.627596855,0
RING,4.804325104,0.814220428,0,0,4.402431965,0,0,4.88326931,6.32204771,8.572274208,7.82191658,0,0,0,16.20584869,4.811468124,0,0,1.785605192,0,0,0,0,0,0,3.236342907,0,13.21910191,1.5666852,0,0,0,0,23.36141777,0,0,0.956181467,0,20.04848289,13.39609814,0,20.13306808,0,10.60960102,15.13514423,0.326889426,0,0,0,0.557179689,0,0,10.41806221,0,0,0.88182503,9.313568115,0,5.135995388,0
RING,4.088425159,11.72468662,0,0,0,0,0,13.14465904,6.29002142,10.75207329,15.86915302,0,0,0,21.01239395,5.615902901,0,0,6.070998669,0,0,0,0,0,0,1.621711135,0,14.55886364,0,0,0,0,0,31.49102592,0,0,0,0,31.88252831,31.10733795,0,29.8735466,0,12.83467007,25.72139549,4.870961666,0,0,0,0,0,0,14.02838516,0,0,8.917827606,10.5883131,0,4.620239258,0
RING,0.183121443,1.395358562,0,0,0,0,0,14.78680229,2.586922169,17.43996811,26.78748894,0,0,0,11.02504253,12.47102547,0,0,9.219382286,2.021371841,0,0,14.92286301,0,0,4.304674149,0,16.40037918,0,0,0,0,0,14.46173573,0,0,7.121220589,4.916066647,22.59052658,0,0,18.29895782,0,22.93071556,23.99349403,0,0,0,0,18.62674332,0,14.93038082,15.45961761,0,10.84233952,0,16.57103539,0,0,0
RING,6.041701794,0,0,0,0,0,0,10.84769821,8.992920876,0,35.49321365,0,3.046070576,0,20.26145172,36.64397812,0,0,0,0,0,0,0,0,0,0,0,29.51823044,0,0,0,0,0,8.416273117,0,6.719834328,19.74610138,10.98198986,0,0.876272082,0,10.55744648,0,42.07790756,9.036349297,2.33321023,0,0,0,0,0,0,23.71570396,0,8.251422882,0,28.39257622,0,13.32683945,0
RING,0.354771197,7.401501656,0,0,3.56882453,0.483732045,0,2.996130943,6.355595589,20.40731621,16.72644806,0,0,0,9.161031723,21.33433914,0,0,0,4.035109997,0,0,20.5574894,0,0,8.633501053,0,19.08699608,0,0,0,0,0,12.11802673,0,0,7.622676373,30.14243507,14.55984879,13.97297764,0,19.6498909,0,0,0,7.931171894,0,0,0,17.75914955,0,3.880766869,19.81731224,0,0,0,10.13166714,0,8.194441795,0
RING,8.050899506,0,0,0,0,0,0,0,2.780138731,8.487936974,6.13628006,0,8.341422081,0,12.34932423,8.416827202,0,0,0.992914438,0,0,0,0,17.73288727,0,0,0,0,7.299723148,0,0,0,1.389289021,10.00978565,8.186491013,0,0,1.946474195,12.1738615,0,0,16.6744976,0,10.24881649,8.580119133,0,4.001608849,0,3.856622696,0,0,0,6.997599125,0,5.2799263,4.259027481,7.280813694,0,8.165120125,0
RING,1.140133262,1.250282526,0,0,0,0,0,7.880335331,14.80130291,21.48057365,19.45200539,0,0,0,25.69988823,14.68750954,0,0,0,0,0,0,16.87392998,0,0,0,0,28.71887589,0,0,0,0,0,23.25527,0,0,15.46523666,0,38.36898804,37.08573532,0,21.05622673,0,0.421899348,5.276768208,4.401491165,0,0,22.95022964,0,0,0,28.18428612,0,0,10.16127491,18.14913177,0,23.91017914,0
RING,11.59250069,0,0,0,3.900938749,0,0,4.377137184,9.520798683,18.53806305,14.44045639,0,1.755884886,0,25.67690849,15.49641609,0,0,6.329480171,0,0,0,0,10.03580189,0,0,0,8.362000465,10.2593565,0,0,0,0,29.00150871,0,0,1.418510199,0,34.04434586,19.44497871,0,38.89268112,0,14.11641026,19.74530602,4.430341721,0,0,0,0,0,0,20.7766304,0,0,9.896836281,13.94995022,0,13.71606922,0
RING,10.03190422,2.922599792,0,0,0,0,0,19.8205204,10.17119598,27.99344254,39.16846848,0,0,0,11.93314648,27.70536423,0,0,18.8794899,0,0,0,6.339694023,0,0,21.69664001,0,12.2290802,0,0,0,0,0,15.66306782,0,0,0,32.86454391,20.78623772,13.06870174,0,0,0,16.21195221,32.84554291,0,0,0,0,21.50522995,0,2.108422279,31.22707367,0,2.971740007,0,10.03385067,0,0,0
RING,11.80864143,0,0,0,0.340052277,0,0,3.331175089,0,12.37084198,12.60312843,0,0,0,23.92093658,11.19644165,0,0,3.758017302,0,0,0,0,3.023660183,0,0,0,7.511953831,9.654449463,0,0,0,0,31.92207527,0,0,0,0,29.89744186,18.70146561,0,33.09102249,0,19.08326149,21.17376518,0.697788477,0,0,0,0,0,0,14.19774628,0,0,10.91893673,12.90439224,0,4.691678524,0
RING,0.940079153,0,0,0,0,0,0,1.820870161,13.35090733,23.62130547,20.81437492,0,0,0,18.1278019,19.36198616,0,0,0,0,0,0,18.09337234,0,0,0,0,19.85359573,0,0,0,0,0,12.76260948,0,0,14.61815929,0,40.03722,30.61194611,0,19.98275566,0,0,2.024825573,5.744098186,0,0,26.56034851,0,0,0,34.69514084,0,0,19.50948143,21.22977638,0,36.93167496,0
RING,10.04816628,0,0,0,6.231659412,0,0,9.564234734,0,2.654115677,14.59241581,0,0,0,31.61421967,13.35339355,0,0,0,0,0,0,0,19.93301582,0,7.442204952,0,15.64090252,10.43415165,0,9.270202637,0,0,44.60797119,0,0,0,0,13.67383385,4.980305195,0,13.94595909,0,15.31078339,13.40705681,0,2.336536169,0,0,10.17060757,0,0,13.02508926,0,0,0,0,0,0,0
RING,4.892313004,0,0,0,10.47631264,0,0,0,11.14892387,8.623878479,7.015104294,0,0,0,20.45161057,12.87460709,0,0,0,0,0,0,13.39965534,0,0,0,0,22.97247124,0,0,0,0,0,20.97927666,0,0,0,27.3074398,20.17959785,3.005646467,0,19.8982296,0,0,4.483729362,16.17328262,0,0,0,1.975816965,1.574362636,0,11.616539,0,0,0,3.376867294,0,15.38674355,0
RING,0,0,0,0,5.136731625,0,0,8.152469635,7.426460743,0,12.15012169,0,0,0,0,7.228208542,0,0,0,0,0,0,0,0,0,5.532583237,0,26.04450989,0,4.064475536,0,0,24.39014435,11.89234066,0,21.17585754,0,9.143827438,11.71101189,0,0,8.951546669,0,0.872289956,0,0.119121931,0,0,0,5.361581802,0,0,23.10414696,0,9.486034393,15.11916828,0,0,0,0
RING,6.196169376,1.350163937,0,0,3.04578042,0,0,6.336535454,9.129094124,0.278274566,13.90544891,0,1.058627605,0,11.43246078,9.881492615,0,0,8.293844223,0,0,0,0,2.6772964,0,2.205593586,0,15.7715807,0,0,0,0,0,18.10035515,0,0,0,0,13.4319973,18.29422188,0,18.82026672,0,19.13708687,17.41459274,0.688533664,0,0,0,4.82259655,0,0,13.61240768,0,5.58787632,3.447457314,3.898299932,0,0.49135974,0
RING,1.550645471,3.426944017,0,0,0,5.335773468,0,0,5.643772125,10.07753563,8.376441956,0,4.105840683,0,16.26110649,10.86630058,0,0,2.043231249,0.008480869,0,0,0,5.247965813,0,6.999147892,0,13.59525585,7.641410828,0,0,0,0,23.46111107,0.51728636,0,6.99308157,11.59361076,23.6036129,6.089997768,0,15.49184132,0,14.58856487,13.82725143,0,0,0,0,5.333286762,0,0,14.81460953,0,0,2.978662014,7.860411644,0,2.625564337,0
RING,13.21725273,0,0,0,0,0,0,19.50866127,6.088020802,0,13.29990959,0,0,0,9.575864792,0,0,0,0,0,0,0,0,12.51490402,0,3.534393072,0,5.947185993,5.048384666,0,0,0,19.8487854,25.65476036,16.60042191,0,0,7.738471508,17.62574196,10.45632648,0,2.048932552,0,8.691425323,2.246948481,0,2.146732092,0,0,0,0,0,12.66732121,0,18.59592438,5.376651764,0,0,0,0
RING,6.774225235,0,0,0,0,0,0,10.06414604,10.47817898,12.37309074,21.62907791,0,0,0,11.85137177,0,0,0,0,0,0,0,0,0,0,9.870750427,0,24.36867523,0,0,0,0,0,20.12889481,1.571318269,30.81033707,0,0,29.76284599,21.46965027,0,3.286812305,0,0,0,12.51974487,0,0,0,8.855475426,0,0,27.7473011,0,0,8.626252174,0,0,9.602919579,0
RING,1.505540848,0,0,0,0,0,0,0,0,9.04138279,2.774863958,0,4.247775555,0,7.54434967,5.679664612,0,0,0,0,0,0,0,9.196658134,0,0,0,0.381851196,5.972657204,0,0,0,10.12369633,15.54243851,4.390243053,0,0,4.575325966,15.46788216,0,0,7.827312946,0,10.83723354,6.006796837,0,4.260916233,0,0,0,0,0,2.642854214,0,2.151308775,0,7.475628853,0,2.255730152,0
RING,12.53373623,0,0,0,0,1.058721304,0,0,5.678284168,10.28525066,8.770088196,0,11.48682308,0,21.99633598,11.1396389,0,0,2.396856546,0,0,0,0,22.1596489,0,0,0,1.092327237,10.13136673,0,0,0,0,22.82003212,6.604140282,0,2.8313241,2.402702808,25.48081398,5.782168865,0,29.92411423,0,16.83234406,17.25211716,0,10.95140457,0,0,0,0,0,14.18003654,0,2.246125698,10.87140942,13.14731884,0,11.1177578,0
RING,4.623830795,0,0,0,3.652004004,0,0,20.78211594,20.89498711,0,7.176499367,0,0,0,8.567255974,7.706565857,0,0,0,0,0,0,0,0,0,11.94546318,0,16.73600388,2.915101051,2.825054646,0,0,0,32.00530243,7.178687096,2.535612345,0,3.180682182,23.70384979,11.52159786,0,6.010762215,0,0,0,0,0,0,0,3.199737549,0,0,10.36350346,0,0.589931369,0.990367949,0,0,0,0
RING,8.314435005,1.667266369,0,0,0,2.48241806,0,2.811393976,0,10.85401821,16.33934593,0,0,0,23.00214577,7.479594707,0,0,6.490744591,0,0,0,4.294385433,2.316250801,0,0,0,19.43024826,0,0,0,0,0,21.66790199,0,0,6.735458374,0,25.16033745,27.52264595,0,36.38702774,0,24.44857025,23.48508263,9.805766106,6.622747898,0,0,0,0,0,19.67684746,0,0.058915231,13.84159184,12.64650536,0,3.096719742,0
RING,13.17708588,0,0,0,0,0,0,0,2.719416857,12.78868294,12.067173,0,12.61746025,0,19.61883736,15.42608261,0,0,0,0,0,0,0,22.80296326,0,0,0,0,14.30229378,0,0,0,1.713328242,18.74360466,6.673638821,0,0,4.413887978,22.7544117,0,0,26.16593552,0,18.65387535,15.31158161,0,6.93373251,0,0,0,0,0,15.00085258,0,5.581298828,8.543217659,8.800597191,0,10.94773674,0
RING,6.527562618,0,0,0,0,0.46523726,0,0,10.25244808,20.38881111,9.619419098,0,6.873427868,0,19.51418114,17.28326988,0,0,8.297935486,1.452167869,0,0,0,17.83273506,0,0,0,0,6.067115784,0,0,0,0,26.45140839,6.373992443,0,0,6.078171253,29.81401253,0,0,21.7868576,0,11.04253006,13.82985497,0,0.565351129,0,0.512246907,0,0,0,12.98889542,0,0.615217805,7.685265541,7.024233341,0,5.246706009,0
RING,8.832151413,0,0,0.289847016,0,1.748709202,0,0,2.436012983,13.7242136,8.805370331,0,6.998311996,0,14.90619659,11.27023697,0,0,1.71540463,0,0,0,0,21.54449272,0,0,0,0,9.697007179,0,0,0,3.592098951,14.84792042,9.279150009,0,0,4.204546928,18.78567696,0,0,19.94769669,0,12.29815578,8.661762238,0,2.545018435,0,6.022848129,0,0,0,11.87203598,0,4.295023918,3.229809284,6.019984245,0,9.31967926,0
RING,5.423172474,0,0,0,0,1.433037996,0,0,4.061649323,13.09740543,4.590254307,0,6.671206474,0,13.90407753,10.69528484,0,0,0,0,0,0,0,11.79399395,0,0,0,8.056370735,12.2946949,0,0.559527695,0,0,15.84068871,6.950115204,0,3.922011375,5.489602566,20.04913521,1.436488152,0,15.19695759,0,14.60050201,8.645629883,0,5.204461575,0,0,0,0,0,10.80124092,0,0,3.240395308,7.010120869,0,5.933405399,0
RING,7.484551907,0,0,0,0,0,0,9.021965981,6.734045982,12.68928909,10.39068794,0,0,0,17.30678368,7.085740089,0,0,0,0,0,0,11.67185974,0,0,3.598604679,0,15.96496296,0,0,0,0,0,21.58605385,0,0.380698651,6.2727952,0,22.93024635,19.28842926,0,7.403794765,0,0,0,7.127806664,0,0,1.819079399,0,0,0,14.46722126,0,0,13.88725281,11.3681078,0,13.20922279,0
RING,19.65600395,18.12761497,0,0,0,0,0,0,13.55774117,11.10625362,19.90439796,0,0,0,2.737500191,11.83510494,0,0,27.58636284,3.27237606,0,0,0,0,0,0,0,9.461214066,0,0,0,0,4.769304752,13.58623505,0,0,3.613514185,4.444648743,15.5215416,0,0,0,0,21.54907227,27.22334099,0,0,8.111255646,0,0,0,0,2.225631237,0,12.97939301,0,13.94907475,0,0,0
RING,9.871772766,6.793865681,0,0,0,0,0,0,20.8273201,20.48067474,27.15825081,0,0,0,20.78358841,30.88721085,0,0,10.99462891,0,0,0,9.071184158,0,0,0,0,31.19322205,0,0,0,0,0,19.45131493,0,0,19.17265129,3.901904821,33.57967377,33.41077805,0,23.00901794,0,11.55484104,24.01578903,6.523864746,0,0,0,2.967454433,0,0,25.98681641,0,0,0,14.10002613,0,13.15476227,0
RING,8.178695679,0,0,0,0,0,0,17.47661781,0,0,26.69528961,0,0,0,12.54421425,0.419659793,0,0,0,0,0,0,0,8.554768562,0,8.222369194,0,10.02404499,0,9.254110336,0,0,33.98044968,23.54722404,1.525046945,13.1047554,0,0,21.53110695,31.0128746,0,16.56216049,0,22.80257607,5.169813156,5.512989044,5.956728935,0,0,9.518012047,0,0,20.34735489,0,11.77484226,20.24081612,0,0,0,0
RING,12.20273972,0,0,0,0,0,0,15.67184448,0,0,22.74123573,0,0,0,12.1151638,5.412184715,0,0,0,0,0,0,0,18.78446007,0,10.5962553,0,4.877625465,0,9.084212303,0,0,24.14842606,22.10575485,0,4.869778156,0,4.087645531,17.25162697,11.69864368,0,0.579350114,0,19.88227463,0,0,0,3.383252382,0,3.290607691,0,0,15.78378296,0,14.68715954,0,0,0,0,0
RING,3.419553518,0,0,0,0,0,0,26.15929985,12.35613728,28.55708122,33.99343872,0,2.156332016,0,16.25178719,26.08525276,0,0,0,0,0,0,2.643271685,10.33804798,0,0,0,17.91545677,12.9727211,0,5.239739418,0,0,15.44716167,0,0,0,12.14516926,22.85176849,0,0,6.208010674,0,38.26313782,35.12592316,0,0,0,0,16.24895287,0,1.934151649,27.14246178,0,13.69304371,0.783831179,16.61545181,0,0,0
RING,20.5638485,0,0,0,6.813789368,3.276607037,0,0,17.85298347,24.57176781,16.57283974,0,2.232328892,0,20.09058762,19.79909325,0,0,22.15160179,5.321386337,0,0,0,0,0,0,0,13.15285206,10.9531002,0,0,0,0,16.35654259,0,0,16.24730682,0,27.83084297,1.576132536,0,26.05113411,0,14.93303204,21.0849247,2.44624114,0.345067918,0,0,0,5.572174549,0,13.00336266,0,0,0,17.99893379,0,11.34729671,0
RING,9.004562378,27.08743095,0,0,0,4.28262949,0,1.711402774,5.717673779,19.53339958,16.45868111,0,2.342407227,0,30.04881477,20.42479134,0,0,12.99998379,10.42843723,0,0,0,0.922561526,0,14.73745441,0,0,12.38289642,0,9.783575058,0,0,31.15720749,0,0,8.591591835,2.677272558,17.66678429,11.11978436,0,31.54346466,0,2.817551374,29.69345856,7.136180401,0,0,0,5.770632744,0,0,20.52596283,0,0,0,24.2483387,0,18.70450401,0
RING,0,0,0,4.982681274,4.718428135,0,0,0,0,0,1.827976346,0,0.763447464,0,7.3642416,0,0,0,0,0.560882628,0,0,0,1.732726932,0.12242344,9.737234116,0,0,0,7.134267807,0,1.204909325,15.74926853,15.71925354,0,11.84952831,0,5.014068127,3.168435097,8.778355598,0,0,0,0,0,4.217865944,0,2.516960859,0,12.31169796,0,0.959748328,7.765700817,0,0.239408106,0,0,0,2.397264481,0
RING,1.840156555,19.12947464,0,0,0,0,0,0,13.38886642,26.2712307,19.36380196,0,0,0,28.35685158,30.01458549,0,0,0,0,0,0,14.5962429,0,0,0,0,25.05542374,0,0,0,0,0,31.3651371,0,0,18.11018372,3.440167904,32.64101028,23.76149368,0,19.44330788,0,0,26.0278511,2.749350309,0,0,0,0,0,0,24.76604271,0,2.001195669,0,23.93573189,0,8.01038456,0
