X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,Y,검증
0.452153773,0.464031758,0.713195686,0.456443033,0.000664359,0.379093442,0.944790047,0.630640309,0.354637568,0.392491468,0.943230115,0.199789663,0.069161483,0.166360482,0.053662622,0.965712876,0.455361124,0.841381526,0.816587505,0.222544666,0.709675214,0.516974028,0.361494959,0.916618455,0.958787997,0.922507442,0.243243243,0.660139221,0.64501992,0.440503181,0.030850679,0.10561488,0.039380856,0.021427614,0.960619144,0.551015036,0.943598926,0.340969691,0.848853411,0.056036084,0.606074204,0.147954688,0.365482783,0.381757959,0.456033123,0.352564702,0.477299579,0.106940661,0.847826087,0.865616311,0.725925926,0.906902087,0.494623656,0.782823454,0.259745543,0.749033099,0.364058869,0.166443403,0.058899917,0.266464504,0.169479221,0.565437983,8.24e-05,0.733614338,0.29668133,0.401102448,0.893347729,0.05066274,0.0,0.208680143,0.496711799,0.443416071,-1,0
0.477026961,0.594075819,0.634948727,0.451937565,0.000743723,0.372726868,0.970451011,0.304039536,0.468433359,0.508532423,0.928658166,0.227052254,0.222920473,0.139710893,0.053644328,0.937345831,0.508230235,0.822425703,0.797953964,0.23083109,0.710290598,0.493228608,0.715778005,0.93433613,0.958934139,0.931216379,0.215016216,0.710940796,0.744223108,0.43011775,0.030850679,0.10561488,0.039380856,0.021427614,0.960619144,0.551015036,0.943598926,0.340969691,0.848853411,0.056036084,0.522146439,0.426431718,0.258292919,0.288763198,0.855086751,0.606193946,0.466830491,0.778274689,0.883742911,0.878591288,0.466666667,0.916532905,0.681003584,0.745697897,0.278108715,0.664804412,0.491522506,0.148881484,0.077688416,0.181368124,0.137538277,0.531210153,9.77e-05,0.778378673,0.267321382,0.175747532,0.893347729,0.05066274,0.0,0.162604043,0.574854932,0.447623054,-1,0
0.28481023,0.482935625,0.461434833,0.289233496,0.000488843,0.402463016,0.947122862,0.60034379,0.434918161,0.53811149,0.928961749,0.17241479,0.107630137,0.130828307,0.063899608,0.963492847,0.380615808,0.822425703,0.791012057,0.11142967,0.825641026,0.50131244,0.563316096,0.712684408,0.91752728,0.673303912,0.446248649,0.851567993,0.681673307,0.957068675,0.101467827,0.067557696,0.046687399,0.017484724,0.953312601,0.387589248,0.594883481,0.287964202,0.15487802,0.130201102,0.427982098,0.382630585,0.239145837,0.218735268,0.849960568,0.531481041,0.34515842,0.723221542,0.775992439,0.740500463,0.777777778,0.922953451,0.899641577,0.867590822,0.278731135,0.636191073,0.402315173,0.143196884,0.073621007,0.17848378,0.149750034,0.475577809,6.24e-05,0.728764414,0.220564603,0.290183156,0.893347729,0.05066274,0.0,0.174791914,0.569825919,0.45140934,-1,0
0.491298462,0.49270747,0.461434833,0.289233496,0.000488843,0.402463016,0.947122862,0.38762355,0.445050663,0.476678043,0.986035216,0.173745513,0.628552598,0.146250548,0.055532576,0.987173162,0.400930196,0.869911647,0.764340519,0.077060243,0.841299145,0.557602381,0.562269764,0.693881979,0.920109119,0.650101844,0.225827027,0.937491211,0.79123506,0.916587435,0.060559567,0.099135439,0.033825468,0.017844357,0.966174532,0.59431448,1.0,0.368990174,0.859362823,0.080063969,0.581388886,0.294776589,0.292087118,0.332789998,0.779672713,0.463929169,0.450228752,0.771376725,0.847826087,0.865616311,0.725925926,0.906902087,0.494623656,0.782823454,0.268216951,0.748756406,0.376624494,0.150486067,0.072991828,0.227207334,0.170952296,0.532353541,8.91e-05,0.721665879,0.266424521,0.458718796,0.893347729,0.05066274,0.0,0.144173603,0.347001934,0.407236012,-1,2
0.352970919,0.60796289,0.436909162,0.487714552,0.000628089,0.362659191,0.99222395,0.561452514,0.39127046,0.502844141,0.925318761,0.181219574,0.045695257,0.19184888,0.053277451,0.964726196,0.420193321,0.865060241,0.869565217,0.103038355,0.837675214,0.582096804,0.565304993,0.711744287,0.91937841,0.677260145,0.427627027,0.667979187,0.672908367,0.956776128,0.099500912,0.213453097,0.054899711,0.020188513,0.945100289,0.435396308,0.74775508,0.331429626,0.156767352,0.128962823,0.504828792,0.243612335,0.271081355,0.240768126,0.440851735,0.290280808,0.275157376,0.130530809,0.827032136,0.81278962,0.688888889,0.926163724,0.738351254,0.799553856,0.263905157,0.681709151,0.37671056,0.139461609,0.04478816,0.247188528,0.164418381,0.477840704,6.41e-05,0.724827796,0.228737187,0.201941723,0.893347729,0.05066274,0.0,0.170927467,0.623984526,0.511989903,-1,0
0.314886399,0.457357239,0.473261309,0.26615206,0.000236925,0.408097434,0.944790047,0.408036098,0.396726422,0.227531286,0.962659381,0.174464793,0.494322781,0.145636076,0.050718459,0.974346325,0.41252857,0.855036145,0.830836682,0.081220936,0.809641026,0.46492844,0.560393283,0.704150998,0.915091582,0.646380634,0.240237838,0.914076782,0.717131474,0.914722446,0.060559567,0.099135439,0.033825468,0.017844357,0.966174532,0.59431448,1.0,0.368990174,0.859362823,0.080063969,0.585334715,0.265449969,0.315156105,0.334517848,0.499802839,0.383198007,0.428175399,0.090703394,0.847826087,0.865616311,0.725925926,0.906902087,0.494623656,0.782823454,0.26241074,0.769933614,0.368448231,0.152488392,0.05845579,0.254113775,0.161948608,0.540891322,9e-05,0.720755049,0.276217562,0.385457255,0.893347729,0.05066274,0.0,0.192627824,0.563636364,0.153134203,-1,2
0.421082677,0.614113918,0.643415118,0.267804046,0.000540375,0.417978358,0.926127527,0.807477439,0.358534684,0.312855518,0.931997571,0.225103417,0.580446546,0.151304889,0.056896424,0.940552541,0.49755818,0.868851406,0.788454512,0.093668054,0.835965812,0.44867305,0.561119662,0.712178189,0.916553001,0.657909855,0.354356757,0.796864014,0.650199203,0.941307687,0.130984929,0.091461749,0.052856697,0.006440708,0.947143303,0.3044122,0.489161987,0.275204133,0.912146045,0.05722167,0.530356543,0.180742605,0.464400479,0.487532578,0.771589117,0.319798039,0.524208315,0.771177899,0.916824197,0.935125116,0.296296296,0.890850722,0.519713262,0.624920331,0.099955512,0.683412035,0.472932266,0.142975646,0.109910145,0.536798307,0.310643934,0.518052506,7.49e-05,0.750602064,0.249252793,0.296491085,0.913675242,0.024101778,0.0,0.228596908,0.792649903,0.488430795,-1,0
0.537407643,0.623609475,0.643415118,0.267804046,0.000540375,0.417978358,0.926127527,0.554576708,0.427903352,0.356086462,0.939587128,0.226515296,0.470573272,0.13973124,0.057855792,0.94622595,0.498260459,0.868851406,0.830836682,0.109926226,0.836991453,0.421499763,0.566342678,0.706175875,0.919719408,0.65839296,0.347745946,0.859372803,0.743824701,0.939808381,0.130984929,0.091461749,0.052856697,0.006440708,0.947143303,0.3044122,0.489161987,0.275204133,0.912146045,0.05722167,0.515647255,0.251415985,0.445899637,0.473757594,0.813682965,0.334531289,0.504247785,0.754318042,0.916824197,0.935125116,0.296296296,0.890850722,0.519713262,0.624920331,0.056076663,0.606747654,0.649539547,0.094847392,0.147140102,0.740136342,0.401788257,0.434043151,6.09e-05,0.818925468,0.191411296,0.308310792,0.870742545,0.032304641,0.0,0.238109394,0.796131528,0.557846024,-1,0
0.401869159,0.299524495,0.534139518,0.286992956,0.000482379,0.419321705,0.941679627,0.646970348,0.328137178,0.551763367,0.904675167,0.1860333,0.565698495,0.185405669,0.061043862,0.964232856,0.413060665,0.865060241,0.847643405,0.094682004,0.829196581,0.387720399,0.560747825,0.702560023,0.91937841,0.655912153,0.192794595,0.941393616,0.739840637,0.920500256,0.060559567,0.099135439,0.033825468,0.017844357,0.966174532,0.59431448,1.0,0.368990174,0.859362823,0.080063969,0.556280904,0.303020768,0.302059371,0.329914697,0.765772871,0.460604976,0.444941184,0.716045497,0.847826087,0.865616311,0.725925926,0.906902087,0.494623656,0.782823454,0.266565788,0.728576108,0.384714691,0.152174769,0.080516239,0.234858956,0.17408302,0.527904459,9.01e-05,0.708333849,0.254197246,0.316784177,0.893347729,0.05066274,0.0,0.160523187,0.700193424,0.300378629,-1,0
0.462983804,0.313731478,0.634948727,0.451937565,0.000743723,0.372726868,0.970451011,0.481091534,0.384255651,0.437997725,0.904371585,0.178193485,0.513898203,0.138664662,0.057522452,0.967686236,0.405331288,0.83437751,0.86262331,0.539386735,0.414495726,0.645255977,0.517156396,0.319424356,0.435015588,0.198725649,0.252854054,0.535156799,0.594820717,0.528596504,0.038370449,0.072766658,0.045298552,0.022748449,0.954701448,0.571611884,0.952171672,0.325949163,0.153224854,0.137499045,0.198886599,0.477470107,0.310614639,0.209271012,0.445189274,0.409970443,0.218516929,0.399230261,0.821361059,0.848934198,0.42962963,0.874799358,0.422939068,0.615360102,0.104880596,0.461058474,0.740253034,0.0,0.199232755,0.984120827,0.408250978,0.256580633,5.76e-05,0.815358875,0.0,0.289758358,0.762530179,0.025801154,0.0,0.199167658,0.760928433,0.461085402,-1,0
0.337231492,0.55347613,0.534139518,0.286992956,0.000482379,0.419321705,0.941679627,0.617963043,0.429462198,0.306029579,0.972374013,0.172691607,0.588840968,0.134872838,0.062836579,0.965219536,0.383405536,0.83437751,0.878333942,0.731722667,0.201504274,0.728638232,0.517882776,0.158374313,0.216533515,0.096816734,0.221021622,0.644529602,0.722310757,0.515249031,0.086383687,0.100062889,0.038414702,0.018033982,0.961585298,0.53982825,0.975421177,0.325607787,0.866329736,0.099428547,0.247440856,0.376148521,0.372207532,0.304443931,0.802444795,0.489222406,0.36435009,0.800071284,0.821361059,0.848934198,0.42962963,0.874799358,0.422939068,0.615360102,0.174127508,0.489596536,0.614596781,0.086581358,0.145964882,0.6632252,0.361177616,0.357282007,7.11e-05,0.809452091,0.133015207,0.276849473,0.836775286,0.031268178,0.0,0.238703924,0.58065764,0.441733277,-1,0
0.574546166,0.342930681,0.534139518,0.286992956,0.000482379,0.419321705,0.941679627,0.617748174,0.256430242,0.332195677,0.949301761,0.172003455,0.568716324,0.151389939,0.057200291,0.985939813,0.394019427,0.790457831,0.8677384,0.233837978,0.691555556,0.396040406,0.407213642,0.912062482,0.956742011,0.913432914,0.193994595,0.742195191,0.799203187,0.489760843,0.113938334,0.095069908,0.031540916,0.010896893,0.968459084,0.584114763,0.951493448,0.362042718,0.145667525,0.141898888,0.512567018,0.292322215,0.346915242,0.365113233,0.754633281,0.489003463,0.487692443,0.672730846,0.808128544,0.846153846,0.844444444,0.825040128,0.333333333,0.714945825,0.268156586,0.680895347,0.374429813,0.168415095,0.070943909,0.227487071,0.181320951,0.544854102,6.73e-05,0.750016707,0.285190432,0.330765194,0.90039844,0.058704828,0.0,0.26783591,0.564410058,0.504838031,-1,0
0.499013228,0.359856912,0.634948727,0.451937565,0.000743723,0.372726868,0.970451011,0.577782553,0.441153546,0.473265074,0.931997571,0.225448049,0.135253105,0.137360434,0.053829291,0.939319191,0.504727458,0.822425703,0.77785897,0.094786896,0.849846154,0.30644345,0.56007333,0.710514897,0.923226812,0.67882697,0.467264865,0.789059204,0.655776892,0.950157244,0.101467827,0.067557696,0.046687399,0.017484724,0.953312601,0.387589248,0.594883481,0.287964202,0.15487802,0.130201102,0.361977026,0.444178729,0.194275144,0.145966573,0.869183754,0.580732497,0.287780597,0.731741721,0.775992439,0.740500463,0.777777778,0.922953451,0.899641577,0.867590822,0.285749722,0.563947681,0.452448576,0.135205088,0.042988588,0.145959097,0.140197898,0.436080987,0.000106251,0.82087212,0.236529155,0.191596831,0.893347729,0.05066274,0.0,0.251189061,0.584526112,0.473285654,-1,0
0.501100944,0.518474894,0.713195686,0.456443033,0.000664359,0.379093442,0.944790047,0.786850021,0.418550273,0.361774744,0.93442623,0.22727682,0.1933839,0.178134954,0.061524562,0.935865812,0.491959337,0.818441767,0.774936061,0.127967554,0.73565812,0.479564364,0.474948548,0.911917848,0.970869057,0.932979057,0.194594595,0.80470398,0.897211155,0.445842171,0.121029932,0.104007725,0.032426557,0.012188304,0.967573443,0.498799066,0.946257562,0.346662361,0.859126656,0.071396015,0.4847233,0.291567023,0.339679133,0.330876467,0.424980284,0.38958206,0.401964569,0.442559114,0.81758034,0.848007414,0.762962963,0.878009631,0.397849462,0.718451243,0.234815255,0.682856614,0.481624925,0.134082366,0.083680911,0.381993418,0.221418301,0.489556814,8.59e-05,0.742794417,0.231590384,0.366925093,0.887019463,0.040067112,0.0,0.336504162,0.617021277,0.467395877,-1,2
0.349839344,0.615364481,0.643415118,0.267804046,0.000540375,0.417978358,0.926127527,0.800816502,0.309431021,0.342434585,0.952337583,0.228946617,0.217925445,0.166168815,0.061692248,0.971632955,0.494841696,0.817445783,0.840336134,0.097968602,0.811965812,0.830603858,0.560721883,0.702053804,0.921424396,0.653339949,0.368767568,0.636724793,0.687649402,0.926680319,0.072918572,0.075688758,0.03679438,0.01037379,0.96320562,0.339354457,0.64911424,0.325598561,0.886640059,0.077323947,0.52525273,0.298867212,0.474114829,0.527328705,0.749408517,0.401135299,0.582625093,0.789873457,0.820415879,0.799814643,0.57037037,0.695024077,0.784946237,0.46861058,0.28028541,0.718405596,0.272527756,0.221768455,0.046356014,0.171281147,0.146360907,0.679216678,7.07e-05,0.758724046,0.381196454,0.338554848,0.893347729,0.05066274,0.0,0.183115339,0.496711799,0.43079512,-1,2
0.359005725,0.550611467,0.633683246,0.438787215,0.000605106,0.379517881,0.957231726,0.538461538,0.387373344,0.357224118,0.898603522,0.230857655,0.077694656,0.133337471,0.061281671,0.940799211,0.499415127,0.835277108,0.814760687,0.137163036,0.766632479,0.50420049,0.543764376,0.655915534,0.861019096,0.396041155,0.320118919,0.613275207,0.668525896,0.527024062,0.075349339,0.073166858,0.056449584,0.013286821,0.943550416,0.139769026,0.502970619,0.258947271,0.907304631,0.096266984,0.453640122,0.286091882,0.308269796,0.291631828,0.814175868,0.422834669,0.369697311,0.925505929,0.827032136,0.81278962,0.688888889,0.926163724,0.738351254,0.799553856,0.039479298,0.578004106,0.709656597,0.033789116,0.205996035,0.817049835,0.393016605,0.322728529,7.26e-05,0.755529952,0.055833324,0.423758191,0.805350058,0.016514025,0.0,0.200059453,0.791876209,0.527976441,-1,0
0.391495816,0.528450319,0.625129661,0.277938791,0.000536874,0.428778191,0.929237947,0.816072196,0.307872175,0.36632537,0.92380085,0.16958214,0.537959901,0.178930513,0.058200311,0.968426246,0.387207752,0.836080321,0.767628791,0.223733436,0.736615385,0.375331484,0.408553986,0.961455019,0.980611847,0.974042931,0.305102703,0.742195191,0.803984064,0.512177284,0.130984929,0.091461749,0.052856697,0.006440708,0.947143303,0.3044122,0.489161987,0.275204133,0.912146045,0.05722167,0.241309332,0.289175582,0.519456862,0.430089928,0.711356467,0.419582567,0.482240829,0.743904439,0.853497164,0.891566265,0.214814815,0.926163724,0.35125448,0.726896112,0.108809402,0.526494398,0.425682072,0.169524202,0.103785699,0.495768688,0.28614659,0.500836555,8.58e-05,0.761267193,0.239375961,0.392084012,0.902757834,0.029066223,0.0,0.322829964,0.672727273,0.568784182,-1,2
0.573828514,0.488301415,0.469334075,0.490575193,0.000517482,0.339503959,0.980559876,0.834980662,0.496492595,0.364050057,0.90376442,0.194950367,0.203917397,0.172985593,0.06157436,0.968672916,0.429215236,0.818634538,0.60540738,0.237998671,0.686358974,0.5114476,0.512737587,0.948437952,0.962100546,0.946780174,0.248648649,0.898432007,0.874900398,0.452717034,0.088154356,0.080732558,0.041967332,0.015003253,0.958032668,0.332938506,0.474783647,0.423038243,0.860071322,0.09455447,0.384661927,0.619949654,0.21588861,0.217435489,0.511533912,0.456017857,0.247529789,0.350545029,0.884688091,0.884151993,0.333333333,0.834670947,0.652329749,0.485181644,0.168916324,0.625926973,0.597899991,0.127553171,0.046401607,0.217228491,0.125692152,0.49453996,6.84e-05,0.781067849,0.224147077,0.439736957,0.893347729,0.05066274,0.0,0.3421522,0.658027079,0.503996634,-1,0
0.417445483,0.584449389,0.634948727,0.451937565,0.000743723,0.372726868,0.970451011,0.585517834,0.416991426,0.450511945,0.913782635,0.179481963,0.551690447,0.176422773,0.055566114,0.948939319,0.411974933,0.836541036,0.841432225,0.111639453,0.842393162,0.526953987,0.564033829,0.706899045,0.927172642,0.677978273,0.395194595,0.781254395,0.665737052,0.946939223,0.099500912,0.213453097,0.054899711,0.020188513,0.945100289,0.435396308,0.74775508,0.331429626,0.156767352,0.128962823,0.448851859,0.292888609,0.274072438,0.248775829,0.83704653,0.417203566,0.325229374,0.873356368,0.798676749,0.785912882,0.792592593,0.916532905,0.720430108,0.772147865,0.294747169,0.644717702,0.300154919,0.170006063,0.047353154,0.104264222,0.118204606,0.521102747,5.93e-05,0.701067008,0.246799385,0.25442594,0.893347729,0.05066274,0.0,0.271700357,0.602321083,0.153975599,-1,0
0.320203552,0.580479577,0.713195686,0.456443033,0.000664359,0.379093442,0.944790047,0.516330039,0.433359314,0.49374289,0.927140255,0.220469789,0.202136762,0.175715927,0.052945128,0.963492847,0.496952842,0.837076305,0.89258312,0.286982973,0.736068376,0.182696006,0.513463966,0.941206248,0.978322292,0.959941505,0.463664865,0.675783997,0.67689243,0.501572442,0.116458305,0.073478126,0.054889647,0.00961529,0.945110353,0.329056033,0.571145655,0.275656225,0.920884208,0.051688934,0.352449715,0.328760227,0.321233133,0.273350427,0.814570189,0.496698502,0.372108283,0.823568891,0.776937618,0.78313253,0.785185185,0.876404494,0.569892473,0.704907584,0.227506002,0.572917832,0.537739909,0.121024463,0.115912831,0.415865068,0.250842887,0.427889117,9.25e-05,0.746237256,0.176124893,0.398127479,0.856144278,0.037703977,0.0,0.36058264,0.652998066,0.427008835,-1,2
0.504933862,0.533059954,0.493336193,0.293061556,0.00053041,0.454832336,0.942457232,0.64052428,0.410756041,0.296928328,0.924711597,0.229333493,0.011441158,0.160696958,0.063997171,0.973359645,0.490705575,0.845783133,0.735842163,0.120275515,0.829470085,0.48703415,0.563878176,0.713407579,0.922739673,0.671906826,0.586183784,0.691393616,0.639840637,0.947670592,0.072927492,0.065283539,0.041906947,0.01755665,0.958093053,0.345605896,0.559995659,0.26695576,0.907776964,0.065441736,0.514382158,0.189112649,0.593701828,0.622300374,0.578371451,0.232268969,0.605296516,0.780899278,0.834593573,0.857275255,0.585185185,0.940609952,0.465949821,0.857552581,0.130557586,0.747092178,0.192959807,0.214726766,0.050713607,0.394985896,0.248966386,0.656548647,0.000108932,0.743143404,0.371984278,0.222610315,0.97383977,0.037434497,0.0,0.22294887,0.646034816,0.480437526,-1,0
0.279281043,0.484796929,0.475050735,0.291623564,0.000508953,0.467236546,0.945567652,0.785990546,0.249415433,0.348122867,0.898907104,0.226291841,0.041284138,0.164594992,0.061430048,0.972866305,0.490251032,0.822425703,0.795396419,0.246285095,0.723760684,0.458976902,0.413534875,0.934842349,0.960541699,0.911004335,0.098497297,0.710940796,0.770916335,0.412820888,0.110597701,0.098271514,0.039652587,0.016664106,0.960347413,0.557101964,0.942649413,0.353277668,0.836690834,0.106278602,0.495171208,0.346884833,0.266175267,0.273817413,0.851340694,0.489612231,0.387850026,0.759079319,0.883742911,0.878591288,0.466666667,0.916532905,0.681003584,0.745697897,0.148219711,0.644459319,0.538643601,0.124211749,0.080877226,0.313138223,0.208845306,0.462771862,8.66e-05,0.787199865,0.229253432,0.317764162,0.872850332,0.052754685,0.0,0.247919144,0.830560928,0.552376946,-1,0
0.493320938,0.432491384,0.487881112,0.258637366,0.000300308,0.432973763,0.944012442,0.848517404,0.307872175,0.300341297,0.940497875,0.178578139,0.112995167,0.159636281,0.050637157,0.937592501,0.42067156,0.860722892,0.883083668,0.216880529,0.716376068,0.566408227,0.443947701,0.912279433,0.970479345,0.948294772,0.633632432,0.453135986,0.458167331,0.495465516,0.093551106,0.104204649,0.060616125,0.017658002,0.939383875,0.523278386,0.648001953,0.306343129,0.778711948,0.087888839,0.268915664,0.388672121,0.52612677,0.487918397,0.787361987,0.500583403,0.555766366,0.772976034,0.853497164,0.891566265,0.214814815,0.926163724,0.35125448,0.726896112,0.139102548,0.516840651,0.691927016,0.103502416,0.178976706,0.825533615,0.423800885,0.425136302,9.37e-05,0.816607553,0.171341634,0.412158716,0.85460484,0.036384073,0.0,0.271403092,0.524564797,0.464871687,-1,0
0.511800493,0.450290102,0.487881112,0.258637366,0.000300308,0.432973763,0.944012442,0.567039106,0.3187841,0.174061433,0.918336369,0.21093572,1.0,0.19448867,0.052539632,0.933645782,0.479339858,0.860722892,0.75520643,0.210482151,0.756923077,0.514220936,0.48308573,0.903239803,0.97817615,0.952799394,0.511113514,0.714843201,0.620318725,0.483032253,0.080143973,0.049053176,0.040910601,0.006865729,0.959089399,0.441845162,0.630775074,0.294478018,0.91663321,0.089285197,0.224281182,0.330585274,0.464898499,0.37532689,0.768237382,0.51204052,0.468878575,0.842802286,0.846880907,0.870250232,0.177777778,0.924558587,0.455197133,0.726736775,0.221340643,0.506409722,0.397409416,0.162244257,0.077526964,0.444435825,0.265500687,0.482191368,8.37e-05,0.842618191,0.268412812,0.231616771,0.898592495,0.05050408,0.0,0.273186683,0.497098646,0.386201094,-1,0
0.369069172,0.56420771,0.63346487,0.417678946,0.00076141,0.363673598,0.950233281,0.560593038,0.255650818,0.42662116,0.939587128,0.186659196,0.08199593,0.146148611,0.055743963,0.970892945,0.425505652,0.843341365,0.817318232,0.238103563,0.684786325,0.313002287,0.281091645,0.921680648,0.963708106,0.928931425,0.208410811,0.687491211,0.676494024,0.444964529,0.113938334,0.095069908,0.031540916,0.010896893,0.968459084,0.584114763,0.951493448,0.362042718,0.145667525,0.141898888,0.487354818,0.351856514,0.460343693,0.50606971,0.759660883,0.41283539,0.552798633,0.74591102,0.820415879,0.799814643,0.57037037,0.695024077,0.784946237,0.46861058,0.196124255,0.711950098,0.570832258,0.13657968,0.122149381,0.56129055,0.311890247,0.529091267,8.28e-05,0.742636012,0.245301776,0.448598742,0.884247112,0.050990583,0.0,0.2039239,0.537330754,0.186790072,-1,0
0.243235309,0.521077811,0.487881112,0.258637366,0.000300308,0.432973763,0.944012442,0.573700043,0.465315666,0.245733788,0.918943534,0.203936361,0.605496843,0.169017566,0.0532805,0.933152442,0.464206392,0.860273092,0.831932773,0.230656271,0.71165812,0.445292415,0.526858754,0.925875036,0.96955378,0.950736408,0.445043243,0.726550415,0.75936255,0.498208147,0.080143973,0.049053176,0.040910601,0.006865729,0.959089399,0.441845162,0.630775074,0.294478018,0.91663321,0.089285197,0.19880554,0.32624292,0.521007245,0.428286472,0.741916404,0.521700705,0.52301857,0.863268032,0.846880907,0.870250232,0.177777778,0.924558587,0.455197133,0.726736775,0.196972917,0.538683143,0.410190206,0.157293389,0.117200155,0.557357781,0.317884502,0.473530565,8.95e-05,0.784488413,0.239091919,0.157075767,0.871911172,0.059549228,0.0,0.267538644,0.500580271,0.527135044,-1,0
0.462445564,0.45888409,0.475050735,0.291623564,0.000508953,0.467236546,0.945567652,0.46175333,0.351519875,0.464163823,0.935640559,0.160424942,0.631096362,0.157931018,0.058831421,0.968919586,0.368125583,0.835277108,0.819510413,0.408692004,0.557470085,0.578108869,0.542052196,0.497035001,0.645946999,0.303872669,0.215616216,0.714843201,0.737051793,0.525780736,0.075349339,0.073166858,0.056449584,0.013286821,0.943550416,0.139769026,0.502970619,0.258947271,0.907304631,0.096266984,0.475722871,0.302391441,0.290133576,0.274303301,0.785883281,0.390092036,0.341739976,0.692372887,0.839319471,0.864689527,0.666666667,0.903691814,0.444444444,0.679413639,0.11728081,0.594188627,0.602461485,0.102414703,0.134198737,0.456511519,0.257278362,0.423210634,8.31e-05,0.715793746,0.138902677,0.324391841,0.843019887,0.028570413,0.0,0.193816885,0.66344294,0.521665966,-1,0
0.417168208,0.419578589,0.617012828,0.363211293,0.000536695,0.491900656,0.961897356,0.782982381,0.317225253,0.443686007,0.90376442,0.191528508,0.065952871,0.135665751,0.061435129,0.966452886,0.422877491,0.836080321,0.810741688,0.210447187,0.728478632,0.479463147,0.447337473,0.921680648,0.978663289,0.967997598,0.321924324,0.675783997,0.728685259,0.51364002,0.130984929,0.091461749,0.052856697,0.006440708,0.947143303,0.3044122,0.489161987,0.275204133,0.912146045,0.05722167,0.276891277,0.226368785,0.504824567,0.411264821,0.746944006,0.418613344,0.485644359,0.736233163,0.853497164,0.891566265,0.214814815,0.926163724,0.35125448,0.726896112,0.08547955,0.531303978,0.502538945,0.142361528,0.127172092,0.603881053,0.3307159,0.451887242,8.54e-05,0.776061996,0.209873992,0.457708403,0.88832475,0.025832459,0.0,0.249702735,0.799613153,0.437526294,-1,2
0.537440264,0.614273873,0.63346487,0.417678946,0.00076141,0.363673598,0.950233281,0.60034379,0.29228371,0.49032992,0.972981178,0.182020009,0.128130564,0.148049203,0.050124952,0.974592995,0.428428942,0.858056225,0.793204238,0.217300094,0.712752137,0.532966254,0.481572439,0.918787966,0.976958301,0.953804774,0.566367568,0.707038391,0.719123506,0.51433482,0.116458305,0.073478126,0.054889647,0.00961529,0.945110353,0.329056033,0.571145655,0.275656225,0.920884208,0.051688934,0.436640921,0.226935179,0.565068656,0.54631281,0.416403785,0.195398463,0.505904811,0.120885937,0.834593573,0.857275255,0.585185185,0.940609952,0.465949821,0.857552581,0.212163623,0.76688185,0.183535588,0.186308627,0.061893482,0.486962858,0.27161975,0.588439623,4.55e-05,0.686654605,0.304976762,0.280857871,0.937749398,0.033377062,0.0,0.216111772,0.598065764,0.440050484,-1,0
0.567157606,0.452020533,0.621071244,0.436698032,0.000469361,0.342428339,0.951788491,0.691663086,0.297739673,0.353811149,0.919854281,0.187515217,0.486581643,0.154179074,0.052913623,0.933399112,0.433163939,0.860722892,0.812568506,0.195832314,0.750017094,0.388469402,0.496004912,0.913219555,0.984752533,0.963075155,0.483481081,0.609372803,0.540239044,0.511445915,0.080143973,0.049053176,0.040910601,0.006865729,0.959089399,0.441845162,0.630775074,0.294478018,0.91663321,0.089285197,0.2300711,0.275770925,0.506603209,0.410452043,0.732255521,0.495510337,0.508556051,0.823706786,0.846880907,0.870250232,0.177777778,0.924558587,0.455197133,0.726736775,0.195229938,0.525127208,0.44496084,0.150896938,0.119794114,0.565434885,0.319456017,0.460629095,8.43e-05,0.792227995,0.229460073,0.250086733,0.881118851,0.044661392,0.0,0.31510107,0.451837524,0.312999579,-1,0
0.361452268,0.486512818,0.621071244,0.436698032,0.000469361,0.342428339,0.951788491,0.53008165,0.318004677,0.387940842,0.930176078,0.195072656,0.412136068,0.161640438,0.053679898,0.94203256,0.446184105,0.860722892,0.82024114,0.219467851,0.71042735,0.498512116,0.524982273,0.929852473,0.980757989,0.955019063,0.594594595,0.652334411,0.712749004,0.472390843,0.080143973,0.049053176,0.040910601,0.006865729,0.959089399,0.441845162,0.630775074,0.294478018,0.91663321,0.089285197,0.239624466,0.325991189,0.466179121,0.382894292,0.772969243,0.537525999,0.494908789,0.826592506,0.846880907,0.870250232,0.177777778,0.924558587,0.455197133,0.726736775,0.223683216,0.564226408,0.36973922,0.16490981,0.102922655,0.43358016,0.266521117,0.486277895,9.33e-05,0.761514701,0.245947261,0.18593301,0.896546865,0.03915291,0.0,0.19411415,0.503675048,0.340344973,-1,0
